"row_id","Q1-knock","Q8-fed-up","Q11-remember","Q13-yes","Q16-cry","Q18-church","Q23-known","Q28-halloween"
52,0.54011631177416,0.068996975415317,1.45239246900655,0.24288733442222,1.11240651047282,0.657528887849816,2.14586098707496,-0.423424462775936
53,0.543665518204944,0.0641580257550741,1.4247804382278,0.219164270355473,1.0905804628242,0.663222944343062,2.11174544447972,-0.418174959112898
54,0.547214724635726,0.0593190760948311,1.39716840744904,0.195441206288725,1.06875441517557,0.66891700083631,2.07762990188448,-0.41292545544986
55,0.551988967482573,0.0559366348754527,1.36804231630769,0.175134048001484,1.04484094015751,0.673761605532663,2.04453816256019,-0.405348619843236
56,0.557456599946551,0.0533740395994602,1.33806699700184,0.156748384073662,1.01975315712728,0.678127168473429,2.01201733556639,-0.396457972962026
57,0.752816847378025,0.0398174153649495,1.12156025783862,-0.0817496269816402,0.751761870885498,0.667940271207144,1.48992597474775,-0.121148799015174
58,0.734002154556377,0.0439924502800132,1.06983129995747,-0.127609974069659,0.696156260572758,0.64580886057312,1.51036785861191,-0.0991721560824238
59,0.727730590282495,0.0453841285850344,1.05258831399708,-0.142896756432332,0.677621057135178,0.638431723695112,1.51718181989996,-0.0918466084381738
60,0.721459026008612,0.0467758068900557,1.0353453280367,-0.158183538795005,0.659085853697598,0.631054586817104,1.52399578118801,-0.0845210607939236
61,0.715187461734729,0.0481674851950769,1.01810234207632,-0.173470321157678,0.640550650260017,0.623677449939096,1.53080974247607,-0.0771955131496732
62,0.274827988586276,0.133562837970599,1.97875583095366,0.474947691361561,1.3834893257956,0.456743252011835,2.37379965325306,-0.713288886932127
63,0.248448581139954,0.131191361681331,1.97776068717501,0.478130377609519,1.39295834566479,0.459795483360694,2.4138814364778,-0.65876934052808
64,0.222069173693631,0.128819885392062,1.97676554339636,0.481313063857477,1.40242736553398,0.462847714709554,2.45396321970254,-0.60424979412403
65,0.525332935611203,0.110719956295182,1.64225839639067,0.425376063042529,1.26666594712391,0.614019456347892,2.39911159343954,-0.438344818551105
66,0.529004047888094,0.105975911219763,1.61405017526884,0.401467679033824,1.24485280002468,0.619698433373088,2.36578819995597,-0.433945030097744
67,0.532685315249355,0.101239771951135,1.58579228989031,0.377543857376259,1.22304072757585,0.625376154238097,2.3325307946208,-0.42961602520334
68,0.536366582610616,0.0965036326825068,1.55753440451177,0.353620035718695,1.20122865512702,0.631053875103107,2.29927338928562,-0.425287020308937
69,0.540047849971878,0.0917674934138788,1.52927651913324,0.32969621406113,1.17941658267819,0.636731595968116,2.26601598395045,-0.420958015414533
70,0.543729117333139,0.0870313541452508,1.5010186337547,0.305772392403565,1.15760451022936,0.642409316833126,2.23275857861527,-0.41662901052013
71,0.5474103846944,0.0822952148766229,1.47276074837617,0.281848570746001,1.13579243778054,0.648087037698135,2.1995011732801,-0.412300005625727
72,0.551091652055661,0.077559075607995,1.44450286299764,0.257924749088436,1.11398036533171,0.653764758563145,2.16624376794492,-0.407971000731324
73,0.554772919416923,0.0728229363393671,1.4162449776191,0.234000927430872,1.09216829288288,0.659442479428154,2.13298636260975,-0.40364199583692
74,0.558454186778185,0.0680867970707391,1.38798709224057,0.210077105773307,1.07035622043405,0.665120200293163,2.09972895727458,-0.399312990942516
75,0.562135454139446,0.063350657802111,1.35972920686203,0.186153284115742,1.04854414798522,0.670797921158173,2.0664715519394,-0.394983986048113
76,0.767122664680556,0.0405985646723497,1.16128857044487,-0.0423577421187406,0.807530509349805,0.676762905629346,1.52146393749289,-0.162618097443457
77,0.771959315301697,0.0400902124914115,1.1373645637608,-0.0529407914706788,0.786529587413394,0.672980244542949,1.47821194952502,-0.140846243422258
78,0.772743790210115,0.0399546472016157,1.11325407057779,-0.0619310018277836,0.766314978125882,0.668201079752668,1.44166046037095,-0.120947322129485
79,0.767883576977428,0.0413034634549228,1.09742158031318,-0.0786835224110215,0.747847924119442,0.660776768231592,1.45198188550081,-0.113794865520867
80,0.758163150512052,0.0440010959615371,1.06575659978398,-0.112188563577498,0.710913816106559,0.645928145189441,1.47262473576053,-0.0994899523036306
81,0.753302937279364,0.0453499122148442,1.04992410951938,-0.128941084160736,0.692446762100118,0.638503833668365,1.48294616089039,-0.0923374956950125
82,0.748442724046676,0.0466987284681514,1.03409161925477,-0.145693604743974,0.673979708093677,0.63107952214729,1.49326758602025,-0.0851850390863944
83,0.743582510813988,0.0480475447214585,1.01825912899017,-0.162446125327212,0.655512654087236,0.623655210626214,1.50358901115011,-0.0780325824777763
84,0.7387222975813,0.0493963609747657,1.00242663872557,-0.17919864591045,0.637045600080794,0.616230899105138,1.51391043627998,-0.0708801258691579
85,0.733862084348613,0.0507451772280727,0.986594148460965,-0.195951166493688,0.618578546074354,0.608806587584063,1.52423186140984,-0.0637276692605401
86,0.729001871115925,0.0520939934813799,0.970761658196361,-0.212703687076926,0.600111492067912,0.601382276062987,1.5345532865397,-0.0565752126519217
87,0.722470424670884,0.0572363976080035,0.95235857476092,-0.227908313446653,0.583336885691924,0.590413120769906,1.57058555600516,-0.0651424246124849
88,0.321667756574703,0.152389199266228,1.98055296238673,0.482848885280408,1.36566241449476,0.444999963544479,2.34710363691383,-0.792485158937663
89,0.295288349128381,0.150017722976959,1.97955781860808,0.486031571528365,1.37513143436395,0.448052194893339,2.38718542013857,-0.737965612533614
90,0.268908941682059,0.14764624668769,1.97856267482943,0.489214257776323,1.38460045423314,0.451104426242199,2.42726720336332,-0.683446066129566
91,0.242529534235736,0.145274770398421,1.97756753105078,0.492396944024281,1.39406947410233,0.454156657591058,2.46734898658806,-0.628926519725517
92,0.468465851030759,0.126147593966768,1.72178567886838,0.483613537606371,1.32432991433436,0.573747287060694,2.48374953294611,-0.421955632767169
93,0.501969913585413,0.126704980865451,1.68378391579709,0.473991772205886,1.30773212555103,0.586906776686304,2.47569164257834,-0.420804595060718
94,0.535473976140067,0.127262367764134,1.64578215272579,0.464370006805401,1.29113433676769,0.600066266311914,2.46763375221056,-0.419653557354266
95,0.54159864594292,0.123006276953766,1.61437843572105,0.438284375716857,1.26937669933127,0.607765929154573,2.44230567407578,-0.432111783251994
96,0.544864302660099,0.118247552798586,1.58366370039736,0.410479553561162,1.2470802597763,0.614895465539006,2.41517420704682,-0.445991116735394
97,0.548416594096981,0.113504404790741,1.55464338388947,0.385351345938288,1.22511787429737,0.621023726473942,2.38381785638142,-0.4473126824102
98,0.552097861458242,0.108768265522114,1.52638549851094,0.361427524280723,1.20330580184854,0.626701447338952,2.35056045104624,-0.442983677515797
99,0.555779128819504,0.104032126253485,1.49812761313241,0.337503702623158,1.18149372939972,0.632379168203961,2.31730304571107,-0.438654672621393
100,0.559460396180765,0.0992959869848576,1.46986972775387,0.313579880965594,1.15968165695089,0.63805688906897,2.28404564037589,-0.43432566772699
101,0.563141663542026,0.0945598477162297,1.44161184237534,0.289656059308029,1.13786958450206,0.64373460993398,2.25078823504072,-0.429996662832586
102,0.566822930903288,0.0898237084476017,1.4133539569968,0.265732237650465,1.11605751205323,0.649412330798989,2.21753082970554,-0.425667657938183
103,0.570504198264549,0.0850875691789739,1.38509607161827,0.241808415992901,1.09424543960441,0.655090051663999,2.18427342437037,-0.42133865304378
104,0.57418546562581,0.0803514299103458,1.35683818623973,0.217884594335336,1.07243336715558,0.660767772529008,2.1510160190352,-0.417009648149376
105,0.577866732987071,0.0756152906417178,1.3285803008612,0.193960772677771,1.05062129470675,0.666445493394018,2.11775861370002,-0.412680643254973
106,0.59193103851451,0.0695136750877845,1.30877107806927,0.164969722889753,1.02496513460429,0.669031453053827,2.05252054365076,-0.394277061846428
107,0.759258800991682,0.0450726233941343,1.16102184553595,-0.0298983648474982,0.825518028311168,0.671006811768804,1.56095963741952,-0.194945317188176
108,0.760564291844014,0.0448000467351587,1.13614727621685,-0.0381720985298403,0.805142116194953,0.666471799283536,1.52008168503683,-0.173869871849619
109,0.761869782696346,0.044527470076183,1.11127270689776,-0.0464458322121826,0.78476620407874,0.661936786798268,1.47920373265413,-0.152794426511061
110,0.763175273548678,0.0442548934172073,1.08639813757867,-0.0547195658945248,0.764390291962525,0.657401774312999,1.43832578027143,-0.131718981172504
111,0.764480764401009,0.0439823167582316,1.06152356825958,-0.0629932995768669,0.744014379846311,0.652866761827732,1.39744782788873,-0.110643535833947
112,0.752616779088644,0.0473143679237574,1.01004209119812,-0.109515045708105,0.687772160960799,0.63186687358476,1.40585328249376,-0.0830515951831452
113,0.747756565855956,0.0486631841770645,0.994209600933513,-0.126267566291343,0.669305106954358,0.624442562063685,1.41617470762362,-0.0758991385745272
114,0.742896352623269,0.0500120004303717,0.978377110668911,-0.143020086874581,0.650838052947917,0.61701825054261,1.42649613275348,-0.0687466819659091
115,0.73803613939058,0.0513608166836789,0.962544620404307,-0.15977260745782,0.632370998941475,0.609593939021533,1.43681755788335,-0.0615942253572907
116,0.733295010879189,0.0531266688040527,0.944285782777102,-0.175890273235035,0.615026603113737,0.600223491020481,1.48910068474201,-0.0703202570198175
117,0.728605326488661,0.0550726787424598,0.924978772843491,-0.191733684288251,0.598167191105962,0.590012319883804,1.55951109805588,-0.0859057317818405
118,0.722657150931158,0.0612112742927979,0.906345852001723,-0.208120811389726,0.581513774127054,0.577735715942936,1.61488633881131,-0.101345006849987
119,0.714839804310842,0.0735768978190433,0.888714120407281,-0.225315491480418,0.56516631078306,0.562391432759584,1.64793062468353,-0.116567139164688
120,0.70481802993093,0.0846509424711337,0.868238266432159,-0.237693399519922,0.55025899927243,0.547681299235797,1.67712842774591,-0.133710380123945
121,0.687665765330443,0.0915472178626237,0.838562752031215,-0.234490871386735,0.540010034364108,0.535022400063519,1.6938843134264,-0.157067681100829
122,0.378843637731145,0.171796876461475,1.97586696277774,0.485841814256072,1.34973807644295,0.43632067619417,2.29718644909342,-0.864217420712076
123,0.344783798719426,0.168993443119074,1.97968922409989,0.492671673516571,1.35779335563421,0.437096147361204,2.35452313418799,-0.815244139025887
124,0.315748709670487,0.166472607983319,1.98035980626251,0.49711545169517,1.3667735429323,0.439361137774843,2.40057118702409,-0.762642338135102
125,0.289369302224165,0.16410113169405,1.97936466248386,0.500298137943128,1.37624256280149,0.442413369123703,2.44065297024883,-0.708122791731054
126,0.262989894777842,0.161729655404782,1.97836951870521,0.503480824191086,1.38571158267069,0.445465600472562,2.48073475347357,-0.653603245327005
127,0.446984011828025,0.137079991166731,1.73575098557201,0.50764321936484,1.34329334253802,0.551763368940523,2.52521911509531,-0.39886682999634
128,0.48048807438268,0.137637378065414,1.69774922250072,0.498021453964355,1.32669555375468,0.564922858566133,2.51716122472753,-0.397715792289889
129,0.513992136937334,0.138194764964097,1.65974745942942,0.48839968856387,1.31009776497135,0.578082348191743,2.50910333435975,-0.396564754583438
130,0.547496199491988,0.138752151862779,1.62174569635812,0.478777923163385,1.29349997618802,0.591241837817353,2.50104544399198,-0.395413716876986
131,0.558340686727084,0.1353258360663,1.58920457016663,0.455530428076651,1.27263182318397,0.599882697050334,2.47869450030352,-0.405525899523088
132,0.561606343444264,0.13056711191112,1.55848983484294,0.427725605920956,1.250335383629,0.607012233434767,2.45156303327456,-0.419405233006488
133,0.564872000161443,0.12580838775594,1.52777509951925,0.39992078376526,1.22803894407403,0.6141417698192,2.4244315662456,-0.433284566489889
134,0.568137656878623,0.12104966360076,1.49706036419556,0.372115961609565,1.20574250451906,0.621271306203633,2.39730009921664,-0.447163899973289
135,0.57151040766713,0.116296759093093,1.46697870713157,0.345311191185187,1.18357087612124,0.628026740439805,2.36859010747169,-0.456351329828254
136,0.575191675028392,0.111560619824465,1.43872082175304,0.321387369527623,1.16175880367241,0.633704461304815,2.33533270213652,-0.45202232493385
137,0.578872942389653,0.106824480555837,1.4104629363745,0.297463547870058,1.13994673122359,0.639382182169824,2.30207529680134,-0.447693320039447
138,0.582554209750914,0.102088341287209,1.38220505099597,0.273539726212494,1.11813465877476,0.645059903034834,2.26881789146617,-0.443364315145043
139,0.586235477112175,0.0973522020185812,1.35394716561743,0.249615904554929,1.09632258632593,0.650737623899843,2.23556048613099,-0.43903531025064
140,0.589916744473437,0.0926160627499533,1.3256892802389,0.225692082897364,1.0745105138771,0.656415344764853,2.20230308079582,-0.434706305356237
141,0.747863777533999,0.0497824576378817,1.159804557992,-0.0151296719066594,0.844130557092728,0.664498366509389,1.60282937293133,-0.227968945615537
142,0.749169268386331,0.049509880978906,1.13492998867291,-0.0234034055890016,0.823754644976514,0.659963354024122,1.56195142054863,-0.20689350027698
143,0.750474759238663,0.0492373043199304,1.11005541935382,-0.0316771392713438,0.8033787328603,0.655428341538853,1.52107346816593,-0.185818054938422
144,0.751780250090994,0.0489647276609547,1.08518085003472,-0.039950872953686,0.783002820744084,0.650893329053585,1.48019551578323,-0.164742609599865
145,0.753085740943327,0.048692151001979,1.06030628071563,-0.0482246066360282,0.76262690862787,0.646358316568318,1.43931756340053,-0.143667164261308
146,0.754391231795658,0.0484195743430033,1.03543171139654,-0.0564983403183704,0.742250996511656,0.64182330408305,1.39843961101784,-0.12259171892275
147,0.75569672264799,0.0481469976840277,1.01055714207745,-0.0647720740007129,0.721875084395441,0.637288291597781,1.35756165863513,-0.101516273584192
148,0.751930620897924,0.0492788236326708,0.970160072876854,-0.0900890072554735,0.683097559821479,0.625229913501155,1.32876040409713,-0.0737656946712775
149,0.747070407665237,0.0506276398859779,0.954327582612251,-0.106841527838711,0.664630505815038,0.61780560198008,1.33908182922699,-0.0666132380626595
150,0.742333749691322,0.0524091478726361,0.935977657927869,-0.122935360649178,0.647328255490161,0.608362094429698,1.39294023256235,-0.0759353611139652
151,0.737644065300794,0.0543551578110432,0.916670647994258,-0.138778771702394,0.630468843482386,0.598150923293022,1.46335064587622,-0.0915208358759884
152,0.732954380910267,0.0563011677494502,0.897363638060649,-0.154622182755609,0.613609431474612,0.587939752156346,1.53376105919009,-0.10710631063801
153,0.728264696519738,0.0582471776878572,0.878056628127037,-0.170465593808825,0.596750019466836,0.57772858101967,1.60417147250396,-0.122691785400033
154,0.722191079063603,0.0648036751775481,0.85949089807512,-0.186906916581434,0.580117135335681,0.565246102123734,1.65804806103085,-0.138116487805566
155,0.714373732443288,0.0771692987037936,0.841859166480678,-0.204101596672125,0.563769671991687,0.549901818940382,1.69109234690308,-0.153338620120267
156,0.706556385822973,0.089534922230039,0.824227434886235,-0.221296276762817,0.547422208647692,0.53455753575703,1.7241366327753,-0.168560752434967
157,0.698739039202657,0.101900545756284,0.806595703291793,-0.238490956853509,0.531074745303697,0.519213252573678,1.75718091864753,-0.183782884749668
158,0.49577285335263,0.195766589504201,1.94815581680595,0.467078805588847,1.33069503220175,0.434638239865346,2.12606277700183,-0.959219889281545
159,0.463426748975156,0.192745970469351,1.95399029765747,0.475819991512019,1.33885860022141,0.435765891956241,2.18569602002239,-0.916158118437693
160,0.429366909963438,0.18994253712695,1.95781255897963,0.482649850772518,1.34691387941267,0.436541363123276,2.24303270511696,-0.867184836751504
161,0.395307070951719,0.187139103784549,1.96163482030179,0.489479710033018,1.35496915860392,0.437316834290311,2.30036939021154,-0.818211555065315
162,0.36124723194,0.184335670442148,1.96545708162395,0.496309569293517,1.36302443779518,0.438092305457345,2.35770607530612,-0.769238273379126
163,0.327187392928282,0.181532237099747,1.96927934294611,0.503139428554016,1.37107971698644,0.43886777662438,2.4150427604007,-0.720264991692937
164,0.293127553916563,0.178728803757345,1.97310160426827,0.509969287814516,1.3791349961777,0.439643247791415,2.47237944549528,-0.671291710006747
165,0.259067714904844,0.175925370414944,1.97692386559043,0.516799147075015,1.38719027536896,0.44041871895845,2.52971613058985,-0.622318428320559
166,0.348752913127961,0.153125589773183,1.83953187442578,0.545308364901881,1.38620041282651,0.495122215209438,2.57174616522328,-0.400441764861805
167,0.37140913220109,0.150486654747502,1.81431278360332,0.546925139734176,1.38199295214188,0.503835976033596,2.56776233880778,-0.38017890031774
168,0.395738432125773,0.148494419053144,1.78441447779075,0.54013875322,1.37495660008009,0.516728710588531,2.57039025187974,-0.377536895189422
169,0.425502172625291,0.148012388366692,1.74971629227564,0.531672901123308,1.36225677074168,0.529779450820352,2.5666886972445,-0.375778027225513
170,0.459006235179945,0.148569775265375,1.71171452920435,0.522051135722823,1.34565898195834,0.542938940445962,2.55863080687672,-0.374626989519061
171,0.492510297734601,0.149127162164058,1.67371276613305,0.512429370322338,1.32906119317501,0.556098430071572,2.55057291650895,-0.37347595181261
172,0.526014360289255,0.149684549062741,1.63571100306175,0.502807604921853,1.31246340439167,0.569257919697182,2.54251502614117,-0.372324914106159
173,0.559518422843909,0.150241935961424,1.59770923999046,0.493185839521368,1.29586561560834,0.582417409322792,2.53445713577339,-0.371173876399708
174,0.575082727511247,0.147645395178834,1.56403070461221,0.472776480436445,1.27588694703667,0.591999464946094,2.51508332653126,-0.378940015794183
175,0.578348384228426,0.142886671023653,1.53331596928852,0.44497165828075,1.2535905074817,0.599129001330527,2.4879518595023,-0.392819349277583
176,0.581614040945607,0.138127946868473,1.50260123396483,0.417166836125054,1.23129406792673,0.606258537714961,2.46082039247334,-0.406698682760984
177,0.584879697662786,0.133369222713293,1.47188649864114,0.389362013969359,1.20899762837176,0.613388074099394,2.43368892544438,-0.420578016244384
178,0.588145354379966,0.128610498558113,1.44117176331745,0.361557191813663,1.18670118881678,0.620517610483827,2.40655745841542,-0.434457349727785
179,0.591411011097146,0.123851774402933,1.41045702799376,0.333752369657968,1.16440474926181,0.627647146868261,2.37942599138646,-0.448336683211186
180,0.594676667814326,0.119093050247753,1.37974229267008,0.305947547502273,1.14210830970684,0.634776683252694,2.3522945243575,-0.462216016694586
181,0.59828548859854,0.114352974126816,1.35105614499514,0.281347214774522,1.12021180549628,0.640707475270679,2.32010495322679,-0.461060972351903
182,0.601966755959801,0.109616834858188,1.3227982596166,0.257423393116958,1.09839973304746,0.646385196135688,2.28684754789162,-0.4567319674575
183,0.697774230698574,0.0715050782214094,1.21323669548731,0.0779029972359621,0.940234165096726,0.658499927559396,1.86023947364301,-0.330828038733981
184,0.716235787970721,0.0648251788470935,1.19700550984643,0.0467659592139758,0.912950020884878,0.659776515902622,1.78145748403376,-0.306463826617708
185,0.732423872280325,0.0582189948986943,1.17968256402529,0.0212505153919025,0.884667587929027,0.660522083125342,1.70606998786634,-0.285744203859791
186,0.741665374903777,0.0564136524285143,1.13238448752695,-0.000520673200669894,0.841285798770427,0.653827391077842,1.60990172476788,-0.246160219625571
187,0.743362170489714,0.0563617052574694,1.10737634871184,-0.00797843258640584,0.820801140055108,0.64932983663002,1.56963525422553,-0.225712599891764
188,0.74505896607565,0.0563097580864245,1.08236820989673,-0.0154361919721418,0.800316481339789,0.644832282182197,1.52936878368318,-0.205264980157959
189,0.746755761661587,0.0562578109153797,1.05736007108163,-0.0228939513578777,0.77983182262447,0.640334727734375,1.48910231314083,-0.184817360424153
190,0.748452557247523,0.0562058637443347,1.03235193226652,-0.0303517107436136,0.759347163909152,0.635837173286552,1.44883584259848,-0.164369740690347
191,0.75014935283346,0.0561539165732899,1.00734379345141,-0.0378094701293496,0.738862505193833,0.63133961883873,1.40856937205613,-0.143922120956541
192,0.751846148419396,0.056101969402245,0.982335654636302,-0.0452672295150858,0.718377846478514,0.626842064390907,1.36830290151378,-0.123474501222734
193,0.753542944005332,0.0560500222312001,0.957327515821195,-0.0527249889008217,0.697893187763195,0.622344509943085,1.32803643097143,-0.103026881488928
194,0.753398748819641,0.0551431011016214,0.931861141281548,-0.0638243534943534,0.67846034142452,0.616748177081974,1.30462664725289,-0.0870395297307312
195,0.746682804112927,0.0536376368796264,0.908362523145028,-0.0858238591165377,0.66277049585881,0.60628952670224,1.36719019369656,-0.0971359399701337
196,0.741993119722399,0.0555836468180334,0.889055513211418,-0.101667270169753,0.645911083851036,0.596078355565564,1.43760060701043,-0.112721414732156
197,0.737303435331871,0.0575296567564405,0.869748503277807,-0.117510681222969,0.62905167184326,0.585867184428888,1.50801102032431,-0.128306889494179
198,0.732613750941344,0.0594756666948474,0.850441493344198,-0.133354092276184,0.612192259835487,0.575656013292212,1.57842143363817,-0.143892364256201
199,0.727924066550816,0.0614216766332545,0.831134483410587,-0.1491975033294,0.595332847827711,0.565444842155536,1.64883184695205,-0.159477839018224
200,0.721725007196049,0.0683960760622982,0.812635944148519,-0.165693021773143,0.578720496544309,0.552756488304533,1.70120978325039,-0.174887968761143
201,0.713907660575734,0.0807616995885437,0.795004212554076,-0.182887701863835,0.562373033200315,0.537412205121181,1.73425406912262,-0.190110101075843
202,0.706090313955418,0.0931273231147891,0.777372480959634,-0.200082381954526,0.54602556985632,0.522067921937828,1.76729835499484,-0.205332233390544
203,0.698272967335102,0.105492946641035,0.759740749365192,-0.217277062045218,0.529678106512325,0.506723638754476,1.80034264086707,-0.220554365705244
